Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
290000,9.266778,1.2827902,69.64937,0.07040481,0.00029828888,1999.0,631.8305687308734,631.8305687308734,1.0
300000,8.069623,1.1691059,114.50613,0.062497217,0.00029823123,None,None,None,1.0
310000,5.2377834,1.4272836,20.899738,0.07091686,0.00029817398,1999.0,668.0651160247454,668.0651160247454,1.0
320000,13.209113,1.0471483,112.39884,0.069654085,0.00029810978,None,None,None,1.0
330000,1.4330171,1.7072968,6.414344,0.06669417,0.00029804642,1999.0,684.5149174138903,684.5149174138903,1.0
340000,17.242744,0.77542675,103.66313,0.07090271,0.00029798833,None,679.2782126665115,679.2782126665115,1.0
350000,2.286358,1.6315238,41.8928,0.06492295,0.0002979313,None,None,None,1.0
360000,16.5498,0.9013741,80.36793,0.06524281,0.0002978671,1999.0,663.708773998205,663.708773998205,1.0
370000,3.529168,1.3927053,62.064014,0.06376636,0.00029780986,None,None,None,1.0
380000,14.433975,1.0428249,44.093697,0.063287124,0.00029775224,1999.0,678.8364106030626,678.8364106030626,1.0
390000,8.166646,1.2263302,132.4174,0.06801814,0.0002976884,None,None,None,1.0
400000,9.850632,1.1959891,43.00932,0.06881725,0.00029763114,1999.0,544.6092814195224,544.6092814195224,1.0
410000,12.347095,1.1322562,105.33651,0.071912505,0.00029757334,None,None,None,1.0
420000,5.2885146,1.5374564,20.777866,0.06656114,0.00029750974,1999.0,681.8066962305456,681.8066962305456,1.0
430000,17.244907,0.8427746,118.60655,0.07254447,0.00029744554,None,None,None,1.0
440000,1.7441432,1.6880295,29.436293,0.067222744,0.00029738853,1999.0,548.6788520134985,548.6788520134985,1.0
450000,21.502699,0.6960919,114.15053,0.066864066,0.00029733047,None,697.9322834331542,697.9322834331542,1.0
460000,2.4530272,1.7272424,41.421837,0.064396694,0.00029726708,None,None,None,1.0
470000,18.463192,0.8626443,66.38471,0.07625177,0.0002972093,1999.0,675.3164447510445,675.3164447510445,1.0
480000,5.6711645,1.5327758,74.410736,0.07253788,0.00029715197,None,None,None,1.0
490000,15.728334,1.0431577,68.00783,0.06554608,0.000297088,1999.0,639.2481159948828,639.2481159948828,1.0
500000,8.812979,1.3489188,84.016685,0.072245575,0.00029703055,None,None,None,1.0
510000,11.710184,1.2699065,108.427444,0.06891433,0.0002969731,1999.0,596.6836926026947,596.6836926026947,1.0
520000,12.834821,1.1331836,90.19891,0.069893345,0.0002969091,None,None,None,1.0
530000,6.933437,1.5166668,14.5339575,0.057694297,0.0002968521,1999.0,702.7906959254972,702.7906959254972,1.0
540000,18.230549,0.9302541,95.80445,0.07203082,0.000296794,None,None,None,1.0
550000,1.7576132,1.8108392,37.610424,0.06866761,0.00029673064,1999.0,631.7961850650609,631.7961850650609,1.0
560000,23.693098,0.68684536,92.27201,0.070436314,0.00029666623,None,687.2550549954176,687.2550549954176,1.0
570000,2.1001225,1.783888,74.08624,0.066018395,0.00029660919,None,None,None,1.0
580000,20.87187,0.81347835,64.925385,0.0678293,0.00029655133,1999.0,602.2032503743063,602.2032503743063,1.0
590000,4.979049,1.6042403,92.54453,0.06535262,0.00029648776,None,None,None,1.0
600000,17.025095,1.0539787,59.73868,0.06662615,0.0002964302,1999.0,590.306476872753,590.306476872753,1.0
610000,8.146138,1.3988689,126.773766,0.06741705,0.00029637266,None,None,None,1.0
620000,12.9613085,1.2455204,67.73867,0.07675477,0.0002963089,1999.0,504.63994615017015,504.63994615017015,1.0
630000,11.609092,1.2762027,100.77947,0.06817643,0.0002962512,None,None,None,1.0
640000,6.55498,1.5155741,115.18966,0.068330035,0.000296194,1999.0,553.0640078522265,553.0640078522265,1.0
650000,17.877417,1.0050383,99.23674,0.0677123,0.0002961298,None,None,None,1.0
660000,2.1119356,1.7148675,62.506134,0.06311162,0.00029606643,1999.0,605.3686368387192,605.3686368387192,1.0
670000,23.081497,0.67681974,103.05586,0.069699876,0.00029600834,None,185.67309701442719,185.67309701442719,1.0
680000,0.9614812,1.6596626,60.252953,0.068907306,0.00029595132,None,None,None,1.0
690000,20.529646,0.7661235,85.374176,0.06488807,0.0002958871,1999.0,571.4760169231079,571.4760169231079,1.0
700000,2.8606174,1.3711944,69.010445,0.0682043,0.00029582987,None,None,None,1.0
